ID;EDAD;RANGO_EDAD;SITUACION;ANTIGUEDAD;EDUCACION;ESTADO_CIVIL;INGRESO;CNT_PRESTAMOS;DESTINO;CATEGORIA;COMPORTAMIENTO
1407098;56;mayor;independiente;8;secundaria;soltero;2100000;6;consumo;A;bueno
1989227;43;adulto;dependiente;15;primaria;casado;6300000;8;vivienda;A;bueno
2397143;27;joven;independiente;11;primaria;casado;4000000;9;otros;A;malo
1896498;24;joven;independiente;14;primaria;soltero;16250000;5;capital de trabajo;B;bueno
2581777;19;joven;dependiente;9;secundaria;soltero;24650000;1;vehiculo;C;malo
2814628;22;joven;dependiente;5;secundaria;casado;11350000;8;capital de trabajo;A;malo
2050227;58;mayor;dependiente;10;primaria;soltero;24650000;7;vivienda;A;bueno
1898071;42;adulto;independiente;8;secundaria;soltero;12300000;5;otros;B;bueno
2814600;60;mayor;independiente;7;terciaria;soltero;17050000;7;otros;A;bueno
1466580;42;adulto;independiente;8;secundaria;soltero;22550000;3;vehiculo;C;malo
1878415;28;joven-adulto;independiente;4;secundaria;casado;11650000;8;consumo;B;bueno
1533571;38;joven-adulto;dependiente;8;terciaria;soltero;39550000;6;consumo;C;malo
1120426;26;joven;dependiente;9;secundaria;casado;20450000;7;otros;A;bueno
2567883;33;joven-adulto;independiente;6;primaria;casado;21650000;5;capital de trabajo;C;malo
1393753;19;joven;dependiente;6;secundaria;casado;7000000;6;consumo;C;malo
2012751;61;mayor;independiente;5;secundaria;soltero;12550000;4;consumo;C;malo
2321176;58;mayor;independiente;7;secundaria;casado;13800000;6;vivienda;A;bueno
1258456;42;adulto;independiente;15;terciaria;soltero;22950000;4;otros;C;malo
1312263;36;joven-adulto;independiente;6;terciaria;casado;12900000;1;capital de trabajo;A;bueno
2807931;62;mayor;dependiente;13;secundaria;soltero;18850000;2;otros;A;bueno
3903443;18;joven;independiente;10;primaria;soltero;24350000;4;capital de trabajo;A;malo
3916196;24;joven;independiente;5;secundaria;soltero;2600000;9;vivienda;B;bueno
1155459;52;adulto;independiente;10;terciaria;casado;21750000;6;consumo;B;bueno
2178073;19;joven;dependiente;6;secundaria;soltero;36650000;9;consumo;A;bueno
1027564;39;joven-adulto;independiente;9;terciaria;casado;38950000;9;otros;A;bueno
1518706;38;joven-adulto;independiente;3;terciaria;soltero;11050000;8;capital de trabajo;B;malo
1281017;46;adulto;independiente;12;terciaria;casado;34950000;1;capital de trabajo;B;bueno
1194276;46;adulto;dependiente;13;secundaria;casado;11250000;3;otros;B;bueno
1420983;49;adulto;dependiente;1;secundaria;soltero;24550000;2;capital de trabajo;B;malo
1010412;22;joven;dependiente;13;secundaria;soltero;12750000;5;otros;B;bueno
1122451;60;mayor;dependiente;7;terciaria;casado;16150000;5;otros;B;bueno
3755202;60;mayor;independiente;10;primaria;casado;9800000;8;capital de trabajo;C;malo
1269660;64;mayor;dependiente;13;primaria;soltero;10700000;5;otros;C;malo
1002306;35;joven-adulto;independiente;12;terciaria;soltero;18750000;8;otros;B;bueno
1023288;43;adulto;dependiente;4;terciaria;casado;13350000;4;vivienda;A;bueno
1054334;54;adulto;independiente;15;terciaria;casado;3400000;5;capital de trabajo;C;malo
2167467;39;joven-adulto;independiente;10;terciaria;soltero;20850000;1;capital de trabajo;C;bueno
1074319;58;mayor;independiente;14;secundaria;soltero;28550000;6;vehiculo;A;bueno
1872044;65;mayor;dependiente;6;secundaria;soltero;14350000;2;vivienda;A;bueno
3983763;43;adulto;independiente;6;terciaria;casado;21450000;3;vivienda;B;bueno
1650815;40;joven-adulto;independiente;11;primaria;soltero;39550000;5;otros;C;bueno
3704519;32;joven-adulto;independiente;5;terciaria;casado;39650000;1;capital de trabajo;B;bueno
2498785;45;adulto;dependiente;10;terciaria;casado;7500000;5;consumo;A;bueno
1109715;61;mayor;dependiente;13;primaria;soltero;21350000;3;vehiculo;C;bueno
1138923;56;mayor;independiente;11;primaria;casado;3200000;5;vivienda;B;bueno
2143925;38;joven-adulto;independiente;11;terciaria;soltero;7900000;1;otros;B;bueno
1999703;47;adulto;dependiente;9;secundaria;soltero;23050000;2;vehiculo;C;malo
1239818;46;adulto;dependiente;4;secundaria;soltero;36050000;8;otros;B;bueno
2120819;60;mayor;dependiente;6;primaria;soltero;6500000;1;otros;C;malo
1426483;59;mayor;independiente;2;primaria;soltero;12000000;8;otros;A;bueno
2536055;58;mayor;dependiente;15;terciaria;casado;38750000;9;capital de trabajo;B;bueno
1545176;26;joven;dependiente;2;secundaria;soltero;7700000;7;consumo;C;malo
2702022;25;joven;independiente;2;terciaria;casado;6300000;9;capital de trabajo;B;bueno
1057360;36;joven-adulto;dependiente;6;secundaria;casado;29050000;8;vehiculo;A;bueno
1028506;25;joven;independiente;4;secundaria;casado;33850000;9;capital de trabajo;B;bueno
2032281;60;mayor;dependiente;15;primaria;casado;38350000;1;vivienda;B;bueno
1934305;49;adulto;independiente;6;secundaria;soltero;19450000;7;otros;C;malo
1490650;42;adulto;dependiente;5;primaria;soltero;29650000;6;consumo;C;malo
4128999;58;mayor;dependiente;13;secundaria;soltero;20150000;9;vivienda;A;bueno
1662660;46;adulto;dependiente;8;secundaria;soltero;35350000;9;vehiculo;B;bueno
2039987;55;adulto;independiente;3;primaria;soltero;28950000;1;otros;A;malo
4273257;20;joven;independiente;6;primaria;soltero;21250000;6;capital de trabajo;B;malo
1513358;40;joven-adulto;independiente;7;primaria;soltero;14250000;4;consumo;C;malo
1650880;47;adulto;independiente;6;primaria;casado;14600000;7;consumo;C;malo
2446603;28;joven-adulto;dependiente;5;secundaria;soltero;13650000;4;vivienda;B;bueno
2117008;26;joven;dependiente;6;terciaria;casado;33750000;8;vehiculo;B;bueno
1061517;44;adulto;independiente;5;secundaria;soltero;10900000;5;vivienda;A;bueno
1355626;23;joven;independiente;2;primaria;soltero;39250000;5;consumo;A;bueno
1528461;33;joven-adulto;independiente;13;secundaria;casado;32650000;1;otros;B;bueno
2641978;62;mayor;independiente;12;primaria;soltero;29150000;9;consumo;A;bueno
2985463;56;mayor;independiente;6;terciaria;casado;7000000;8;capital de trabajo;A;bueno
2056182;29;joven-adulto;independiente;2;secundaria;soltero;11650000;8;vivienda;C;malo
2267418;48;adulto;dependiente;10;terciaria;casado;34050000;9;otros;B;bueno
1025466;38;joven-adulto;dependiente;9;terciaria;soltero;14100000;4;capital de trabajo;A;bueno
2541581;25;joven;independiente;8;primaria;casado;8100000;7;capital de trabajo;C;malo
1061648;65;mayor;independiente;3;primaria;soltero;38950000;9;capital de trabajo;A;bueno
1786936;22;joven;dependiente;2;secundaria;soltero;7000000;4;vivienda;C;malo
1050416;47;adulto;dependiente;10;terciaria;casado;37950000;1;capital de trabajo;B;bueno
2373694;50;adulto;independiente;12;terciaria;soltero;19750000;7;vehiculo;B;bueno
1162121;36;joven-adulto;dependiente;10;terciaria;soltero;21550000;5;consumo;C;bueno
1225395;60;mayor;dependiente;6;primaria;casado;11600000;7;consumo;C;bueno
2122511;35;joven-adulto;dependiente;10;primaria;soltero;35950000;4;capital de trabajo;A;bueno
1139352;26;joven;dependiente;5;primaria;casado;20350000;7;consumo;B;bueno
2058080;64;mayor;independiente;4;terciaria;soltero;30550000;3;vivienda;C;bueno
2304293;34;joven-adulto;independiente;3;primaria;soltero;26050000;1;consumo;C;bueno
1362158;25;joven;dependiente;3;secundaria;casado;34050000;1;vehiculo;B;bueno
1868553;22;joven;independiente;4;terciaria;casado;30250000;1;vivienda;C;malo
1430663;60;mayor;independiente;3;secundaria;casado;17550000;1;consumo;A;bueno
1561916;60;mayor;independiente;14;primaria;casado;40250000;8;capital de trabajo;A;bueno
2025855;43;adulto;independiente;2;secundaria;casado;3100000;2;consumo;B;bueno
1136211;53;adulto;dependiente;5;terciaria;soltero;27450000;2;otros;A;bueno
1643207;46;adulto;dependiente;8;secundaria;soltero;40350000;6;capital de trabajo;C;malo
1058133;34;joven-adulto;dependiente;11;terciaria;soltero;4400000;3;capital de trabajo;C;bueno
4786662;20;joven;dependiente;9;secundaria;casado;2600000;8;otros;A;bueno
1294093;47;adulto;independiente;8;secundaria;soltero;17550000;3;capital de trabajo;A;bueno
2166324;39;joven-adulto;dependiente;3;primaria;soltero;10600000;6;consumo;A;bueno
1176578;64;mayor;independiente;10;primaria;casado;15850000;2;capital de trabajo;C;malo
1048133;51;adulto;dependiente;11;primaria;casado;19450000;1;otros;A;bueno
1908639;24;joven;independiente;12;secundaria;soltero;29950000;9;otros;C;malo
4792725;65;mayor;dependiente;8;secundaria;soltero;27650000;7;capital de trabajo;C;bueno
1109377;49;adulto;dependiente;2;secundaria;soltero;37050000;4;vehiculo;C;malo
1036648;61;mayor;dependiente;8;secundaria;casado;25550000;9;vehiculo;A;bueno
4229113;26;joven;dependiente;9;terciaria;soltero;26750000;8;consumo;B;bueno
2232569;22;joven;dependiente;8;secundaria;soltero;35750000;7;otros;A;bueno
3833538;26;joven;independiente;9;terciaria;soltero;2800000;2;vehiculo;B;malo
2058073;29;joven-adulto;dependiente;1;secundaria;soltero;23250000;5;vehiculo;C;bueno
1464993;62;mayor;independiente;6;secundaria;soltero;17350000;7;consumo;A;bueno
1464993;22;joven;dependiente;2;secundaria;casado;4000000;1;otros;C;malo
2502120;22;joven;independiente;1;primaria;casado;14500000;3;capital de trabajo;B;bueno
3393509;52;adulto;dependiente;2;terciaria;casado;4900000;7;otros;A;bueno
1528012;42;adulto;independiente;13;terciaria;casado;9700000;1;vehiculo;B;malo
5446378;23;joven;independiente;3;primaria;soltero;14850000;1;consumo;B;malo
1225309;45;adulto;independiente;15;secundaria;casado;17950000;2;consumo;C;malo
2508478;52;adulto;independiente;8;terciaria;casado;36650000;2;capital de trabajo;B;bueno
1080023;49;adulto;dependiente;7;terciaria;casado;13900000;4;consumo;C;malo
2190171;44;adulto;independiente;12;secundaria;soltero;13950000;7;otros;C;malo
2700134;56;mayor;independiente;11;terciaria;casado;37750000;5;otros;C;bueno
1484938;53;adulto;independiente;8;terciaria;casado;5600000;9;otros;A;bueno
3991981;26;joven;independiente;2;secundaria;casado;20650000;5;consumo;C;malo
4184814;62;mayor;independiente;8;secundaria;casado;4300000;1;consumo;B;bueno
1759302;54;adulto;dependiente;7;primaria;soltero;11700000;2;vehiculo;C;malo
4578032;20;joven;dependiente;14;secundaria;casado;25550000;6;capital de trabajo;C;malo
1361989;55;adulto;dependiente;1;secundaria;casado;29850000;9;consumo;A;bueno
1106727;65;mayor;dependiente;7;primaria;soltero;31250000;9;otros;B;bueno
3390033;54;adulto;independiente;11;terciaria;soltero;8500000;4;vivienda;C;malo
2703268;23;joven;dependiente;12;secundaria;soltero;13100000;7;vivienda;C;malo
1387620;43;adulto;independiente;13;secundaria;casado;13550000;5;vivienda;A;bueno
3403493;31;joven-adulto;dependiente;9;primaria;soltero;37150000;2;vivienda;C;bueno
5746386;35;joven-adulto;independiente;6;terciaria;casado;39850000;7;capital de trabajo;C;bueno
1697237;49;adulto;independiente;2;terciaria;casado;38250000;8;vehiculo;B;bueno
2443678;45;adulto;independiente;2;secundaria;casado;19350000;7;vehiculo;B;bueno
1024564;61;mayor;dependiente;9;primaria;soltero;3400000;4;vehiculo;B;malo
2013007;39;joven-adulto;independiente;10;secundaria;soltero;4000000;8;vivienda;A;bueno
1381276;41;adulto;independiente;6;secundaria;soltero;14150000;1;consumo;B;malo
1770154;54;adulto;independiente;5;terciaria;casado;6400000;3;consumo;B;bueno
1930266;21;joven;dependiente;3;secundaria;soltero;28150000;5;capital de trabajo;C;malo
1531807;23;joven;independiente;15;secundaria;soltero;13650000;1;capital de trabajo;A;bueno
3315984;60;mayor;independiente;6;terciaria;casado;34950000;6;consumo;C;malo
1482057;51;adulto;independiente;2;primaria;casado;36450000;7;capital de trabajo;B;bueno
2019987;62;mayor;independiente;6;primaria;soltero;6500000;4;vehiculo;C;malo
1008593;55;adulto;independiente;1;terciaria;soltero;5700000;1;vivienda;A;bueno
1132273;65;mayor;independiente;2;secundaria;soltero;12550000;4;vehiculo;A;bueno
3186654;18;joven;dependiente;7;secundaria;casado;12250000;1;capital de trabajo;B;bueno
1264063;29;joven-adulto;dependiente;1;primaria;soltero;29650000;3;capital de trabajo;C;malo
2451451;41;adulto;dependiente;5;terciaria;casado;17950000;4;consumo;A;bueno
1343003;39;joven-adulto;dependiente;6;secundaria;casado;34950000;4;otros;B;bueno
2702573;19;joven;dependiente;10;secundaria;casado;11050000;9;vehiculo;C;malo
2021076;56;mayor;dependiente;7;terciaria;casado;12400000;8;consumo;A;bueno
2129557;29;joven-adulto;independiente;13;primaria;soltero;21150000;9;vehiculo;A;malo
2346694;29;joven-adulto;independiente;13;terciaria;casado;19750000;1;capital de trabajo;B;malo
3792675;51;adulto;independiente;6;terciaria;soltero;14100000;5;otros;C;malo
1433399;40;joven-adulto;independiente;11;secundaria;soltero;23450000;5;consumo;C;malo
1798400;21;joven;dependiente;15;secundaria;casado;37750000;9;vivienda;C;malo
1849743;54;adulto;independiente;10;secundaria;casado;11700000;9;vivienda;A;bueno
1196399;45;adulto;dependiente;12;terciaria;casado;3500000;6;vivienda;A;bueno
1497173;63;mayor;dependiente;6;secundaria;soltero;39550000;5;capital de trabajo;C;bueno
1030136;18;joven;dependiente;15;secundaria;casado;13900000;4;otros;A;bueno
1051794;65;mayor;dependiente;7;primaria;soltero;6300000;6;otros;C;malo
1031661;37;joven-adulto;dependiente;2;primaria;casado;22150000;9;capital de trabajo;B;bueno
3813731;55;adulto;dependiente;13;primaria;soltero;40250000;2;capital de trabajo;C;malo
1234069;53;adulto;independiente;4;terciaria;soltero;20250000;7;vehiculo;C;malo
1858727;30;joven-adulto;dependiente;14;primaria;casado;40150000;2;vehiculo;A;bueno
3605471;51;adulto;dependiente;5;primaria;soltero;27850000;7;vehiculo;A;bueno
1346819;38;joven-adulto;independiente;10;terciaria;soltero;27250000;8;capital de trabajo;C;malo
1208071;65;mayor;dependiente;2;secundaria;casado;15850000;9;vehiculo;C;malo
1338301;49;adulto;dependiente;12;secundaria;casado;11800000;1;otros;B;bueno
1639837;43;adulto;independiente;2;primaria;soltero;23850000;2;otros;C;malo
2535264;40;joven-adulto;dependiente;9;terciaria;casado;13450000;7;consumo;C;malo
1675958;39;joven-adulto;dependiente;14;primaria;soltero;38150000;6;otros;A;bueno
1258478;44;adulto;independiente;12;terciaria;casado;14600000;6;vivienda;B;bueno
1861560;62;mayor;independiente;2;secundaria;casado;4500000;8;otros;C;malo
2361210;49;adulto;independiente;12;terciaria;soltero;14300000;1;vivienda;B;bueno
2203135;54;adulto;independiente;11;secundaria;casado;4300000;2;otros;B;bueno
1225309;29;joven-adulto;independiente;6;primaria;soltero;19550000;3;capital de trabajo;A;bueno
2817640;38;joven-adulto;independiente;12;terciaria;soltero;13600000;5;consumo;A;bueno
2618326;33;joven-adulto;independiente;2;terciaria;casado;40450000;4;vehiculo;A;bueno
1002306;57;mayor;independiente;3;terciaria;soltero;16150000;4;vehiculo;A;bueno
1292329;24;joven;independiente;3;secundaria;soltero;27550000;7;consumo;C;malo
1135534;54;adulto;dependiente;4;secundaria;casado;37350000;3;consumo;B;bueno
1019830;36;joven-adulto;dependiente;6;secundaria;soltero;22150000;9;vehiculo;C;bueno
3204874;50;adulto;dependiente;4;terciaria;casado;11050000;4;vehiculo;A;malo
1019183;55;adulto;independiente;13;secundaria;casado;11950000;7;otros;B;bueno
3285309;42;adulto;dependiente;4;secundaria;soltero;26850000;8;consumo;B;bueno
1660504;32;joven-adulto;independiente;15;secundaria;soltero;3400000;9;otros;A;malo
1128041;39;joven-adulto;dependiente;7;primaria;casado;23250000;5;consumo;B;bueno
1741490;18;joven;independiente;6;terciaria;casado;18550000;9;vivienda;C;malo
4031186;57;mayor;dependiente;12;primaria;soltero;15250000;9;consumo;C;malo
1944590;64;mayor;independiente;10;terciaria;soltero;20650000;7;consumo;C;bueno
1695697;44;adulto;dependiente;15;terciaria;casado;39550000;7;vehiculo;C;malo
1843086;27;joven;dependiente;6;secundaria;casado;13650000;4;capital de trabajo;C;malo
1736910;37;joven-adulto;independiente;12;primaria;casado;7100000;3;vivienda;C;bueno
2239565;46;adulto;dependiente;7;secundaria;soltero;10000000;7;consumo;C;malo
1361697;20;joven;dependiente;1;secundaria;soltero;25450000;2;consumo;C;malo
1774340;64;mayor;dependiente;6;terciaria;casado;12300000;4;vivienda;A;bueno
1938804;40;joven-adulto;independiente;7;primaria;casado;31650000;1;otros;B;bueno
2908376;23;joven;independiente;1;primaria;casado;24650000;1;vehiculo;C;malo
1043912;53;adulto;independiente;3;secundaria;casado;23350000;1;vehiculo;A;bueno
4454426;25;joven;dependiente;11;primaria;soltero;18650000;2;otros;C;malo
1122316;40;joven-adulto;independiente;13;terciaria;soltero;24050000;7;vivienda;B;malo
2465546;61;mayor;independiente;6;secundaria;soltero;37250000;2;vehiculo;C;malo
1256354;55;adulto;independiente;9;secundaria;soltero;8000000;2;capital de trabajo;A;bueno
3661848;61;mayor;independiente;6;secundaria;casado;34850000;3;vehiculo;A;bueno
1437931;65;mayor;dependiente;9;primaria;soltero;17650000;5;vehiculo;B;malo
1161975;60;mayor;independiente;7;terciaria;casado;16850000;6;vehiculo;B;malo
1976512;24;joven;dependiente;3;secundaria;casado;39250000;9;consumo;A;bueno
1193566;58;mayor;dependiente;2;terciaria;casado;33950000;2;capital de trabajo;B;bueno
2155393;38;joven-adulto;independiente;1;primaria;casado;32650000;4;vivienda;B;bueno
1219880;55;adulto;independiente;13;primaria;casado;2700000;6;capital de trabajo;C;malo
1131278;28;joven-adulto;dependiente;1;primaria;soltero;27150000;1;vehiculo;A;bueno
1412057;23;joven;independiente;5;terciaria;soltero;32050000;4;otros;A;bueno
1254817;45;adulto;dependiente;4;terciaria;casado;27350000;1;capital de trabajo;A;bueno
3327674;65;mayor;independiente;6;terciaria;soltero;27550000;7;vehiculo;A;bueno
2442131;48;adulto;dependiente;9;secundaria;soltero;33550000;9;vehiculo;A;bueno
2439699;37;joven-adulto;independiente;3;terciaria;casado;34350000;9;otros;B;bueno
2000175;35;joven-adulto;dependiente;8;primaria;casado;6500000;1;vivienda;B;bueno
1372409;58;mayor;independiente;11;primaria;casado;12050000;1;capital de trabajo;A;bueno
1742351;59;mayor;dependiente;1;terciaria;soltero;32250000;9;consumo;A;bueno
1336973;54;adulto;dependiente;14;terciaria;casado;25550000;1;vehiculo;A;bueno
6523934;43;adulto;independiente;4;secundaria;soltero;11250000;4;otros;C;malo
1533775;30;joven-adulto;dependiente;4;primaria;soltero;24150000;1;consumo;A;bueno
2489859;31;joven-adulto;independiente;5;secundaria;casado;6200000;1;vivienda;C;bueno
